	summarized	lineages	abundances	resid	coverage
Mixture01	[('Omicron', 0.49579999999999996), ('Delta', 0.1046), ('Alpha', 0.0586)]	BA.4 BA.2.12.1 B.1.617.2 BA.5.2.1 BA.2 B.1.1.7	0.2225 0.1138 0.1046 0.0939 0.0656 0.0586		
Mixture02	[('Alpha', 0.2429), ('Iota', 0.1085), ('Delta', 0.1001), ('Omicron', 0.0639)]	B.1.1.7 B.1.526 B.1.617.2 BA.1	0.2429 0.1085 0.1001 0.0639		
Mixture03	[('Omicron', 0.9122000000000001)]	BA.4 BA.2.12.1 BA.2 BA.5.2.1 BA.5	0.2755 0.1948 0.1759 0.1508 0.1152		
Mixture04	[('Omicron', 0.37220000000000003), ('Gamma', 0.1535), ('Iota', 0.0962), ('Alpha', 0.0483)]	BA.2 P.1 BA.1 B.1.526 B.1.1.7	0.2675 0.1535 0.1047 0.0962 0.0483		
Mixture05	[('Omicron', 0.5501)]	BA.4 BA.5.2.1 BA.2.12.1 BA.5	0.2428 0.1212 0.1198 0.0663		
Mixture06	[('Omicron', 0.5514), ('Delta', 0.1642), ('Alpha', 0.0974)]	BA.2.12.1 BA.2 B.1.617.2 BA.1 B.1.1.7	0.2381 0.1661 0.1642 0.1472 0.0974		
Mixture07	[('Omicron', 0.5254000000000001), ('Alpha', 0.1759), ('Iota', 0.1069), ('Gamma', 0.0603)]	BA.4 B.1.1.7 BA.5.2.1 B.1.526 BA.2.12.1 P.1 BA.5	0.2846 0.1759 0.1208 0.1069 0.0912 0.0603 0.0288		
Mixture08	[('Omicron', 0.9061000000000001)]	BA.5.2.1 BA.4 BA.2 BA.1 BA.2.12.1	0.2571 0.2075 0.2061 0.1299 0.1055		
Mixture10	[('Omicron', 0.8508)]	BA.2 BA.1	0.6209 0.2299		
Mixture11	[('Omicron', 0.9021)]	BA.2.12.1 BA.2	0.8922 0.0099		
Mixture12	[('Omicron', 0.8795999999999999)]	BA.5.2.1 BA.5	0.6915 0.1881		
Mixture13	[('Omicron', 0.8966)]	BA.4	0.8966		
Mixture15	[('Alpha', 0.9179)]	B.1.1.7	0.9179		
Mixture16	[('Gamma', 0.9149)]	P.1	0.9149		
Mixture17	[('Iota', 0.858)]	B.1.526	0.858		
Mixture18	[('Delta', 0.9007)]	B.1.617.2	0.9007		
Mixture19	[('Omicron', 0.9074)]	BA.2	0.9074		
Mixture20	[('Omicron', 0.8108)]	BA.1	0.8108		
Mixture22	[('Omicron', 0.9)]	BA.2.12.1 BA.2	0.8928 0.0072		
Mixture23	[('Omicron', 0.9)]	BA.2.12.1 BA.2	0.8933 0.0067		
Mixture24	[('Omicron', 0.8855000000000001)]	BA.5.2.1 BA.5	0.8638 0.0217		
Mixture25	[('Omicron', 0.913)]	BA.5.2.1	0.913		
Mixture26	[('Omicron', 0.8926)]	BA.4	0.8926		
Mixture27	[('Omicron', 0.9028)]	BA.4	0.9028		
Mixture28	[('Omicron', 0.8983)]	BA.2	0.8983		
Mixture29	[('Omicron', 0.9178999999999999)]	BA.4 BA.5.2.1 BA.2 BA.2.12.1	0.3013 0.2233 0.198 0.1953		
Mixture30	[('Omicron', 0.9209)]	BA.4 BA.5.2.1 BA.2 BA.2.12.1	0.4294 0.1911 0.1512 0.1492		
Mixture31	[('Alpha', 0.1328), ('Iota', 0.1171), ('Gamma', 0.0896), ('Delta', 0.0768), ('Omicron', 0.0588)]	B.1.1.7 B.1.526 P.1 B.1.617.2 BA.1	0.1328 0.1171 0.0896 0.0768 0.0588		
Mixture32	[('Omicron', 0.4681), ('Alpha', 0.1412), ('Iota', 0.101)]	BA.4 B.1.1.7 BA.2.12.1 B.1.526 BA.5.2.1 BA.1 BA.2	0.1835 0.1412 0.1237 0.101 0.0887 0.042 0.0302		
Mixture34	[('Alpha', 0.9151)]	B.1.1.7	0.9151		
Mixture35	[('Gamma', 0.9125)]	P.1	0.9125		
Mixture36	[('Iota', 0.8643)]	B.1.526	0.8643		
Mixture37	[('Delta', 0.9002)]	B.1.617.2	0.9002		
Mixture38	[('Omicron', 0.8201)]	BA.1	0.8201		
Mixture39	[('Omicron', 0.9064)]	BA.2	0.9064		
Mixture40	[('Omicron', 0.9047)]	BA.2.12.1 BA.2	0.8942 0.0105		
Mixture41	[('Omicron', 0.8966)]	BA.4	0.8966		
Mixture42	[('Omicron', 0.9204)]	BA.5.2.1	0.9204		
